Date,Week,Age,Gender,Incidence,Intensive_Care,2nd_Vac,Lockdown-Intensity
2020-12-30,52.0,47.489156004431216,0.4431206048283167,156.4933814681107,5630.0,0.0,3
2020-12-31,53.0,47.63201314728836,0.4425678378441575,154.60168471720817,5622.0,0.0,3
2021-01-10,53.0,47.483554136177204,0.44245467239705344,175.06979542719614,5300.0,0.0,3
2021-01-11,53.0,47.335095125066054,0.44278110848700464,174.09145607701564,5267.0,0.0,3
2021-01-12,53.0,47.18663611395491,0.4435471461140109,168.25631768953068,5209.0,0.0,3
2021-01-13,53.0,47.03817710284376,0.4447527852780725,163.59687123947052,5164.0,0.0,3
2021-01-14,2.0,47.155130414009996,0.4463980259791892,156.71841155234657,5104.0,0.0,3
2021-01-14,2.0,44.86472072676354,0.4543848841698142,156.71841155234657,5104.0,0.0,3
2021-01-15,2.0,43.03144332196299,0.46163793112774726,149.2141997593261,5050.0,0.0011055069221394122,3
2021-01-16,2.0,41.79659486392028,0.4677175653159331,145.34055354993984,4992.0,0.0025767092788058985,3
2021-01-17,2.0,40.85794803829452,0.4726237867343718,143.07821901323706,4950.0,0.02305084183028881,3
2021-01-18,2.0,40.215502845085744,0.4763565953830633,137.87123947051745,4984.0,0.04181799470547594,3
2021-01-19,2.0,39.86925928429393,0.4789159912620076,132.9049338146811,4930.0,0.08511681533168486,3
2021-01-20,2.0,39.5538050336417,0.48030197437120464,127.35018050541517,4816.0,0.14991347513695083,3
2021-01-21,3.0,41.98237646221313,0.47461252875820154,123.0216606498195,4767.0,0.19912236704550026,3
2021-01-22,3.0,43.63820959859709,0.4698454568503005,119.0806257521059,4749.0,0.23951727721464225,3
2021-01-23,3.0,45.02492345555741,0.46600075864750157,116.83032490974729,4639.0,0.29547830226135113,3
2021-01-24,3.0,46.14251803309406,0.46307843414980493,114.93622141997594,4607.0,0.3220958775237872,3
2021-01-25,3.0,46.99099333120707,0.46107848335721036,112.03369434416366,4604.0,0.3686835511697232,3
2021-01-26,3.0,47.570349349896425,0.46000090626971796,108.48495788206979,4559.0,0.4260977343904738,3
2021-01-27,3.0,47.880586089162115,0.4598457028873278,104.06979542719615,4487.0,0.4964507994986364,3
2021-01-28,4.0,47.880586089162115,0.4606128732100397,99.92178098676294,4428.0,0.55145307697522,3
