Year,Week,Age,Gender,R-value,1rst_Vac,2nd_Vac,Booster,Intensive_Care,Cases,Deaths,Incidence,Hospitalization,Lockdown-Intensity,Date
2021.0,17.0,36.43993352059842,0.5174509806236878,0.87,29.159787672900112,8.387455756416045,0.0,4945.0,20980.0,169.42857142857142,141.32611311672684,9396.666666666666,2,2021-05-04
2021.0,17.0,36.36805980936831,0.5165891952696852,0.87,30.26700758944336,8.662450302561847,0.0,4829.0,20858.0,164.0,136.32972322503008,9171.809523809523,2,2021-05-05
2021.0,18.0,36.36805980936831,0.5155566342371181,0.87,31.196770187545823,8.927121170355308,0.0,4756.0,17166.0,155.57142857142858,131.1997593261131,8947.904761904761,2,2021-05-06
2021.0,18.0,36.29618609813819,0.5146296250751157,0.87,31.98883642509376,9.209324968932428,0.0,4662.0,15478.0,151.57142857142858,126.76654632972323,8736.095238095239,2,2021-05-07
2021.0,18.0,36.224312386908075,0.513808167783678,0.86,32.31824982014461,9.392924527138662,0.0,4596.0,12049.0,146.14285714285714,123.12635379061372,8528.285714285714,2,2021-05-08
2021.0,18.0,36.15243867567796,0.513092262362805,0.85,32.54077308616332,9.515151008456286,0.0,4569.0,5326.0,142.28571428571428,121.52346570397111,8297.809523809525,2,2021-05-09
2021.0,18.0,36.080564964447845,0.5124819088124967,0.83,33.02249141202165,9.743817717185948,0.0,4571.0,7388.0,137.0,119.42839951865223,8060.666666666666,2,2021-05-10
2021.0,18.0,36.00869125321773,0.5119771071327531,0.82,33.98802359481379,10.086619895744322,0.0,4449.0,16757.0,127.71428571428571,114.34657039711192,7816.285714285715,2,2021-05-11
2021.0,18.0,35.93681754198761,0.5115778573235741,0.8,35.258771923757074,10.521909336763814,0.0,4361.0,16489.0,119.42857142857143,109.08904933814681,7578.190476190475,2,2021-05-12
2021.0,19.0,35.936817541987615,0.51128415938496,0.79,35.58519599921977,10.712445078770978,0.0,4244.0,9673.0,109.0,100.07220216606498,7334.0,2,2021-05-13
2021.0,19.0,35.8649438307575,0.5109448903287076,0.8,36.22851441582831,10.980561182500248,0.0,4172.0,7631.0,99.28571428571429,90.62936221419976,7047.428571428572,2,2021-05-14
2021.0,19.0,35.79307011952738,0.5105600501548172,0.81,36.516509194082445,11.174801996673015,0.0,4084.0,8602.0,96.85714285714286,86.48134777376654,6728.285714285715,2,2021-05-15
2021.0,19.0,35.72119640829726,0.5101296388632888,0.81,36.71565562003811,11.315545418200097,0.0,4054.0,4278.0,94.0,85.2202166064982,6437.428571428572,2,2021-05-16
2021.0,19.0,35.64932269706714,0.5096536564541223,0.81,37.14873284426782,11.551785871850095,0.0,4002.0,5236.0,90.85714285714286,82.63056558363418,6159.714285714285,2,2021-05-17
2021.0,19.0,35.57744898583702,0.5091321029273177,0.8,37.781566387825904,11.969372766769256,0.0,3864.0,12329.0,83.42857142857143,77.30204572803851,5888.47619047619,2,2021-05-18
2021.0,19.0,35.50557527460691,0.5085649782828752,0.81,38.475176347300476,12.59803690119553,0.0,3693.0,11308.0,75.42857142857143,71.06738868832731,5595.142857142857,2,2021-05-19
2021.0,20.0,35.362718131749766,0.5079522825207944,0.81,39.03707580306988,13.178646971401234,0.0,3579.0,8426.0,73.42857142857143,69.5667870036101,5290.571428571428,2,2021-05-20
2021.0,20.0,35.290844420519655,0.50762172793068,0.8,39.540460380478436,13.70070006015329,0.0,3460.0,7582.0,71.0,69.50782190132371,5052.571428571428,2,2021-05-21
2021.0,20.0,35.218970709289536,0.5075733145125317,0.79,39.816544795254764,13.995299009248065,0.0,3344.0,5816.0,66.14285714285714,66.15523465703971,4871.523809523809,2,2021-05-22
2021.0,20.0,35.14709699805942,0.5078070422663498,0.74,39.97755905154243,14.177678780708868,0.0,3291.0,1999.0,62.57142857142857,63.41275571600482,4659.619047619048,2,2021-05-23
2021.0,20.0,35.075223286829306,0.5083229111921339,0.73,40.15716843949759,14.390536379568283,0.0,3222.0,1803.0,54.42857142857143,59.28158844765343,4417.238095238095,2,2021-05-24
2021.0,20.0,35.003349575599195,0.5091209212898844,0.73,40.51519750230018,14.822161648569455,0.0,3165.0,3668.0,49.142857142857146,48.85920577617328,4140.571428571428,2,2021-05-25
2021.0,20.0,34.93147586436908,0.5102010725596011,0.75,41.17479056869069,15.582655378306214,0.0,2990.0,7142.0,47.42857142857143,43.84596871239471,3865.0476190476193,2,2021-05-26
2021.0,21.0,34.78861872151193,0.5115633650012841,0.79,41.75913217586318,16.251989897423034,0.0,2826.0,6812.0,44.857142857142854,41.903730445246694,3614.9523809523807,2,2021-05-27
2021.0,21.0,34.71674501028182,0.5125903743830135,0.81,42.28941581778311,16.81078936261752,0.0,2696.0,5155.0,40.142857142857146,38.98315282791817,3355.047619047619,2,2021-05-28
2021.0,21.0,34.6448712990517,0.5132821007047895,0.83,42.505972474080586,17.088676992710813,0.0,2589.0,3688.0,37.57142857142857,36.42238267148014,3083.523809523809,2,2021-05-29
2021.0,21.0,34.57299758782158,0.5136385439666119,0.84,42.63712120223337,17.299191253720036,0.0,2512.0,1605.0,36.714285714285715,35.9482551143201,2846.1904761904766,2,2021-05-30
2021.0,21.0,34.50112387659147,0.5136597041684811,0.82,42.903477396683975,17.691901235527286,0.0,2446.0,2440.0,37.0,36.714801444043324,2642.0,2,2021-05-31
2021.0,21.0,34.42925016536135,0.5133455813103965,0.81,43.48697453610963,18.298724691304635,2.405891016625489e-06,2285.0,5104.0,33.285714285714285,38.442839951865224,2507.714285714286,2,2021-06-01
2021.0,21.0,34.357376454131234,0.5126961753923587,0.79,44.23559519367934,19.053671639302564,3.6088365249382334e-06,2144.0,4490.0,29.0,35.25150421179302,2415.714285714286,2,2021-06-02
2021.0,22.0,34.214519311274096,0.5117114864143673,0.77,44.577548092708845,19.486202726271493,4.811782033250978e-06,2029.0,2938.0,25.571428571428573,30.589651022864018,2312.8571428571427,2,2021-06-03
2021.0,22.0,34.14264560004398,0.5109039150748809,0.78,45.02181992783891,20.019005336085833,6.0147275415637225e-06,1962.0,2273.0,22.571428571428573,27.121540312876053,2206.952380952381,2,2021-06-04
2021.0,22.0,34.07077188881386,0.5102734613738992,0.79,45.174797305185535,20.3632534551452,6.0147275415637225e-06,1889.0,2305.0,21.0,25.45728038507822,2098.8571428571427,2,2021-06-05
2021.0,22.0,33.99889817758375,0.5098201253114227,0.8,45.268512775010635,20.62151502927037,6.0147275415637225e-06,1846.0,1126.0,20.0,24.880866425992778,1990.7619047619048,2,2021-06-06
2021.0,22.0,33.927024466353636,0.509543906887451,0.8,45.567103097301995,21.062870924488283,6.0147275415637225e-06,1789.0,1710.0,18.142857142857142,24.00240673886883,1881.142857142857,2,2021-06-07
2021.0,22.0,33.85515075512352,0.5094448061019843,0.78,46.064813380747836,21.838020139352817,1.3232400591440188e-05,1693.0,3528.0,16.285714285714285,22.10589651022864,1753.4285714285713,2,2021-06-08
2021.0,22.0,33.7832770438934,0.5095228229550223,0.76,46.72515949102654,22.89599266973125,1.9247128133003913e-05,1591.0,2863.0,13.285714285714286,20.14801444043321,1623.4285714285713,2,2021-06-09
2021.0,23.0,33.64041990103625,0.5097779574465654,0.75,47.32335542161827,23.7360468094968,2.405891016625489e-05,1499.0,2269.0,12.0,19.342960288808666,1518.095238095238,2,2021-06-10
2021.0,23.0,33.56987605964819,0.5100956629986254,0.74,47.88294041022968,24.459732812570206,2.7667746691193124e-05,1413.0,1841.0,11.571428571428571,18.823104693140795,1434.952380952381,2,2021-06-11
2021.0,23.0,33.50066208810217,0.5104759396112022,0.73,48.07557649509436,24.792563775810173,2.8870692199505867e-05,1336.0,1305.0,9.857142857142858,17.61973525872443,1373.3333333333335,2,2021-06-12
2021.0,23.0,33.43277798639819,0.5109187872842958,0.7,48.170331309838645,25.038370052142277,2.8870692199505867e-05,1329.0,514.0,9.428571428571429,16.883273164861613,1310.1904761904764,2,2021-06-13
2021.0,23.0,33.366223754536264,0.5114242060179065,0.68,48.49644141652367,25.50215486636268,3.007363770781861e-05,1273.0,932.0,9.571428571428571,15.94705174488568,1247.2380952380952,2,2021-06-14
2021.0,23.0,33.30099939251638,0.5119921958120339,0.69,48.98980545784798,26.273108207294218,3.007363770781861e-05,1202.0,1701.0,9.285714285714286,13.748495788206979,1187.9047619047617,2,2021-06-15
2021.0,23.0,33.23710490033856,0.5126227566666783,0.7,49.64747020258866,27.283771296721728,4.2103092790946056e-05,1130.0,1443.0,9.142857142857142,12.03971119133574,1126.095238095238,2,2021-06-16
2021.0,24.0,33.09424775748141,0.5133158885818395,0.73,50.21473359237963,28.101389299811732,4.2103092790946056e-05,1065.0,1152.0,8.714285714285714,10.69554753309266,1067.3333333333333,2,2021-06-17
2021.0,24.0,33.03168313514563,0.5143528548048737,0.74,50.716369087019096,28.797164561201267,5.172665685744801e-05,1006.0,1027.0,7.714285714285714,9.716004813477738,1002.0952380952382,2,2021-06-18
2021.0,24.0,32.96911851280984,0.5157336553357809,0.75,50.88656181753518,29.141961223412423,5.2929602365760754e-05,961.0,739.0,7.142857142857143,9.034897713598074,933.7142857142857,2,2021-06-19
2021.0,24.0,32.906553890474065,0.517458290174561,0.77,50.983865673811586,29.39974883700732,5.2929602365760754e-05,927.0,274.0,6.428571428571429,8.746089049338147,877.1428571428572,0,2021-06-20
2021.0,24.0,32.84398926813828,0.5195267593212141,0.78,51.2819002352781,29.863273814997928,5.41325478740735e-05,885.0,599.0,5.285714285714286,8.345367027677497,822.2857142857143,0,2021-06-21
2021.0,24.0,32.781424645802495,0.52193906277574,0.8,51.77937835024083,30.6658225197053,5.7741384399011735e-05,845.0,1053.0,5.142857142857143,7.565583634175692,768.7619047619047,0,2021-06-22
2021.0,24.0,32.71886002346671,0.524695200538139,0.81,52.41343528938087,31.642631113692367,6.255316643226272e-05,807.0,899.0,4.285714285714286,6.910950661853189,726.4761904761905,0,2021-06-23
2021.0,25.0,32.71886002346671,0.5277951726084109,0.84,53.0551020618065,32.25143942955843,6.49590574488882e-05,776.0,822.0,4.0,6.513838748495788,687.2380952380952,0,2021-06-24
2021.0,25.0,32.656295401130926,0.5303453704412857,0.88,53.56485382979055,32.85273535072508,7.337967600707741e-05,731.0,737.0,4.285714285714286,6.164861612515042,653.7142857142857,0,2021-06-25
2021.0,25.0,32.59373077879514,0.5323457940367634,0.91,53.74650100743679,33.16530389982303,7.819145804032839e-05,712.0,485.0,4.285714285714286,5.859205776173285,623.6190476190476,0,2021-06-26
2021.0,25.0,32.531166156459356,0.5337964433948439,0.94,53.860014554437704,33.40336681591812,8.300324007357936e-05,701.0,222.0,4.285714285714286,5.7966305655836345,590.2857142857143,0,2021-06-27
2021.0,25.0,32.46860153412358,0.5346973185155273,0.96,54.18458970265413,33.837613303181904,8.420618558189211e-05,683.0,512.0,4.142857142857143,5.69193742478941,559.047619047619,0,2021-06-28
2021.0,25.0,32.40603691178779,0.5350484193988135,0.97,54.68339226062152,34.464806235251515,8.420618558189211e-05,660.0,894.0,3.7142857142857144,5.500601684717208,530.4761904761905,0,2021-06-29
2021.0,25.0,32.34347228945201,0.5348497460447026,1.0,55.25792986190125,35.12485160915314,9.142385863176857e-05,611.0,860.0,3.4285714285714284,5.45367027677497,503.047619047619,0,2021-06-30
2021.0,26.0,32.34347228945201,0.5341012984531945,1.02,55.83428511384406,35.73484723223591,9.984447718995778e-05,588.0,707.0,3.4285714285714284,5.315282791817088,481.14285714285717,0,2021-07-01
2021.0,26.0,32.280907667116225,0.5335144589256756,1.07,56.32159833926155,36.26997633866333,0.00010345331371489602,563.0,667.0,3.0,5.231046931407942,464.7619047619047,0,2021-07-02
2021.0,26.0,32.21834304478044,0.5330892274621457,1.09,56.5204235787665,36.52608103149209,0.0001106709867647725,546.0,508.0,3.2857142857142856,5.2587244283995185,452.0,0,2021-07-03
2021.0,26.0,32.155778422444655,0.5328256040626049,1.15,56.64355708099739,36.732105899864294,0.0001166857143063362,545.0,209.0,3.2857142857142856,5.243080625752106,441.90476190476187,0,2021-07-04
2021.0,26.0,32.09321380010887,0.5327235887270533,1.2,56.89976041535784,37.123195514071845,0.00012630927837283817,524.0,548.0,3.0,5.286401925391095,433.7142857142857,0,2021-07-05
2021.0,26.0,32.030649177773086,0.5327831814554908,1.24,57.24729979332795,37.71590601314567,0.00013232400591440188,506.0,1057.0,2.857142857142857,5.482551143200963,430.66666666666663,0,2021-07-06
2021.0,26.0,31.968084555437304,0.5330043822479172,1.27,57.66313880842353,38.50262154907263,0.0001407446244725911,482.0,962.0,3.142857142857143,5.605294825511432,431.80952380952385,0,2021-07-07
2021.0,27.0,31.968084555437304,0.533387191104333,1.27,58.006220070339836,39.18402281458334,0.0001539770250640313,467.0,958.0,2.7142857142857144,5.90734055354994,433.14285714285717,0,2021-07-08
2021.0,27.0,31.905519933101516,0.5337587962527363,1.27,58.29763602561961,39.80739880055506,0.00016841237116378422,450.0,945.0,3.2857142857142856,6.241877256317689,430.6666666666667,0,2021-07-09
2021.0,27.0,31.842955310765735,0.5341191976931274,1.29,58.425637848322644,40.09347728661446,0.00017442709870534793,433.0,789.0,3.7142857142857144,6.580024067388688,432.952380952381,0,2021-07-10
2021.0,27.0,31.780390688429954,0.5344683954255062,1.31,58.50973937764532,40.284010622730605,0.00018044182624691167,430.0,312.0,3.4285714285714284,6.703971119133574,441.5238095238095,0,2021-07-11
2021.0,27.0,31.717826066094172,0.5348063894498727,1.32,58.710415950287555,40.648998725298796,0.00019367422683835186,433.0,790.0,3.7142857142857144,6.995186522262334,450.0952380952381,0,2021-07-12
2021.0,27.0,31.655261443758384,0.535133179766227,1.33,58.952974273747216,41.32656740642001,0.00021051546395473028,404.0,1767.0,3.857142857142857,7.849578820697954,457.7142857142857,0,2021-07-13
2021.0,27.0,31.592696821422603,0.5354487663745688,1.31,59.2278798019254,42.229203583310024,0.000221341973529545,394.0,1625.0,4.285714285714286,8.647412755716005,465.3333333333333,0,2021-07-14
2021.0,28.0,31.30698253570832,0.5357531492748986,1.28,59.46299670447063,42.92165149742356,0.0002297625920877342,393.0,1517.0,4.285714285714286,9.320096269554753,476.57142857142856,0,2021-07-15
2021.0,28.0,31.244417913372533,0.535709200572946,1.23,59.673626448248655,43.50852169605453,0.00024540088369579986,376.0,1617.0,3.7142857142857144,10.128760529482552,490.85714285714283,0,2021-07-16
2021.0,28.0,31.181853291036752,0.5353169202687112,1.2,59.782311371979205,43.728106166196426,0.0002550244477623018,369.0,1282.0,3.7142857142857144,10.722021660649819,501.5238095238095,0,2021-07-17
2021.0,28.0,31.119288668700964,0.5345763083621943,1.2,59.86871654195029,43.883046750612614,0.0002610391753038656,369.0,497.0,4.142857142857143,10.944645006016847,507.42857142857144,0,2021-07-18
2021.0,28.0,31.056724046365183,0.533487364853395,1.2,59.99741847893916,44.21544224757858,0.00027427157589530576,363.0,1427.0,4.142857142857143,11.711191335740072,516.952380952381,0,2021-07-19
2021.0,28.0,30.994159424029398,0.5320500897423136,1.19,60.16825358235669,44.77920145710384,0.0003055481591114371,357.0,2336.0,4.285714285714286,12.395908543922983,532.1904761904763,0,2021-07-20
2021.0,28.0,30.931594801693617,0.5302644830289499,1.17,60.373123623040904,45.48739833381221,0.00031276583216131355,353.0,2289.0,4.428571428571429,13.19494584837545,550.4761904761905,0,2021-07-21
2021.0,29.0,30.931594801693617,0.528130544713304,1.16,60.537154866663414,46.075532828172406,0.00033441885131094297,350.0,2222.0,4.857142857142857,14.04332129963899,571.6190476190476,0,2021-07-22
2021.0,29.0,30.869030179357832,0.5262718515692378,1.14,60.69740404960779,46.60492388452517,0.00036088365249382334,353.0,2118.0,5.0,14.646209386281589,599.8095238095239,0,2021-07-23
2021.0,29.0,30.806465557022047,0.5246884035967515,1.13,60.776103150652624,46.78143328190541,0.0003873484536767037,351.0,1595.0,5.571428571428571,15.02286401925391,633.1428571428571,0,2021-07-24
2021.0,29.0,30.743900934686263,0.5233802007958449,1.14,60.822280619880225,46.885236652763226,0.0003945661267265802,367.0,640.0,5.285714285714286,15.19494584837545,671.0476190476192,0,2021-07-25
2021.0,29.0,30.681336312350478,0.522347243166518,1.13,60.923089859367856,47.193415653701344,0.00041501620036789685,365.0,1662.0,5.428571428571429,15.477737665463298,704.0,0,2021-07-26
2021.0,29.0,30.618771690014693,0.5215895307087709,1.13,61.058250410790855,47.72692920431109,0.00047516347578353406,367.0,3092.0,5.428571428571429,16.38748495788207,727.6190476190477,0,2021-07-27
2021.0,29.0,30.556207067678912,0.5211070634226036,1.13,61.22342445264626,48.395982234178966,0.0006327493373725036,352.0,2837.0,7.142857142857143,17.04693140794224,759.2380952380953,0,2021-07-28
2021.0,30.0,30.699064210536054,0.520899841308016,1.12,61.36920941879868,48.948544426912854,0.0007855234169282221,344.0,2634.0,7.857142857142857,17.54271961492178,793.7142857142857,0,2021-07-29
2021.0,30.0,30.63649958820027,0.5206182072856765,1.12,61.50355196727603,49.41502985379942,0.0010092712814743926,349.0,2525.0,9.142857142857142,18.032490974729242,826.4761904761905,0,2021-07-30
2021.0,30.0,30.573934965864485,0.5202621613555853,1.13,61.57633377936548,49.57735892952766,0.0012318162005122504,357.0,1962.0,8.857142857142858,18.47412755716005,860.5714285714286,0,2021-07-31
2021.0,30.0,30.511370343528704,0.5198317035177422,1.16,61.62081629837187,49.67388929184222,0.0014375198824337296,360.0,783.0,9.571428571428571,18.646209386281587,891.2380952380952,0,2021-08-01
2021.0,30.0,30.44880572119292,0.5193268337721474,1.18,61.70612197614836,49.94330096788394,0.0016227734907138924,374.0,2111.0,10.571428571428571,19.186522262334538,928.9523809523808,0,2021-08-02
2021.0,30.0,30.386241098857134,0.5187475521188006,1.2,61.81568986188201,50.391915436299016,0.0018994509576258235,375.0,3752.0,11.142857142857142,19.980746089049337,984.1904761904761,0,2021-08-03
2021.0,30.0,30.323676476521346,0.5180938585577021,1.22,61.95010458708986,50.94951195598519,0.002218231517328701,389.0,3551.0,9.857142857142858,20.839951865222623,1031.8095238095236,0,2021-08-04
2021.0,31.0,30.180819333664203,0.5173657530888518,1.24,62.07151787724386,51.4533837263246,0.0024888942566990684,384.0,3530.0,10.714285714285714,21.918170878459687,1071.6190476190477,0,2021-08-05
2021.0,31.0,30.118254711328426,0.5166589226876404,1.26,62.18834313322916,51.86844804451283,0.002795645361318818,390.0,3533.0,11.285714285714286,23.131167268351383,1113.5238095238096,0,2021-08-06
2021.0,31.0,30.055690088992637,0.5159733673540676,1.25,62.253977043108215,52.02585827605759,0.0030085667162901737,410.0,2792.0,12.285714285714286,24.129963898916966,1154.095238095238,0,2021-08-07
2021.0,31.0,29.993125466656856,0.515309087088134,1.26,62.28742614591236,52.132148135281085,0.0031793849784705836,429.0,1137.0,12.142857142857142,24.555956678700362,1201.5238095238094,0,2021-08-08
2021.0,31.0,29.93056084432107,0.5146660818898392,1.27,62.36083348966613,52.41390804696564,0.0035282391758812794,451.0,2924.0,12.857142857142858,25.534296028880867,1245.3333333333335,0,2021-08-09
2021.0,31.0,29.86799622198529,0.5140443517591834,1.3,62.4646741518347,52.82917686589028,0.0037724371140687666,438.0,5557.0,14.714285714285714,27.70637785800241,1284.0,0,2021-08-10
2021.0,31.0,29.805431599649506,0.5134438966961664,1.31,62.61012109029929,53.338034845361655,0.0041597855677454705,450.0,5644.0,16.285714285714285,30.22503008423586,1336.9523809523812,0,2021-08-11
2021.0,32.0,29.805431599649506,0.5128647167007883,1.31,62.75441560696691,53.76442730140167,0.0045880341687048075,468.0,5439.0,17.857142857142858,32.522262334536705,1413.3333333333333,0,2021-08-12
2021.0,32.0,29.74286697731372,0.5123488018514316,1.3,62.893764814649856,54.13630106405944,0.005068009426521592,476.0,5787.0,18.0,35.234657039711195,1503.9047619047617,0,2021-08-13
2021.0,32.0,29.680302354977936,0.5118961521480964,1.29,62.974623202882114,54.29074964376272,0.005395210604782659,484.0,4631.0,18.714285714285715,37.44765342960289,1608.952380952381,1,2021-08-14
2021.0,32.0,29.61773773264215,0.5115067675907827,1.3,63.02110381437781,54.38653538280764,0.005616552578312204,512.0,2071.0,19.857142857142858,38.57160048134777,1720.2857142857142,1,2021-08-15
2021.0,32.0,29.555173110306367,0.5111806481794904,1.29,63.120856867709136,54.606869288001214,0.005902853609290637,541.0,4510.0,20.428571428571427,40.48014440433213,1843.2380952380954,1,2021-08-16
2021.0,32.0,29.492608487970585,0.5109177939142197,1.28,63.25784349041376,54.905652081573905,0.006199981149843885,571.0,8918.0,22.0,44.52466907340553,1980.0952380952383,1,2021-08-17
2021.0,32.0,29.430043865634804,0.5107182047949703,1.26,63.42291768779197,55.25006139533138,0.0065789089849623995,594.0,8756.0,25.0,48.269554753309265,2124.0000000000005,1,2021-08-18
2021.0,33.0,29.28718672277766,0.5105818808217426,1.23,63.568492138480444,55.507224680207464,0.007027607659563053,617.0,8667.0,26.285714285714285,52.15403128760529,2264.285714285714,1,2021-08-19
2021.0,33.0,29.224622100441877,0.5104565428150646,1.22,63.7278848242229,55.75979151029628,0.007570136083812101,647.0,8832.0,28.714285714285715,55.81829121540313,2401.904761904762,1,2021-08-20
2021.0,33.0,29.162057478106096,0.5103421907749365,1.19,63.81634582806769,55.859299162743916,0.008001993521296377,677.0,6828.0,29.857142857142858,58.462093862815884,2534.5714285714284,1,2021-08-21
2021.0,33.0,29.09949285577031,0.5102388247013582,1.18,63.864652510845005,55.923946657306146,0.008426633285730775,707.0,3104.0,31.0,59.70517448856799,2666.666666666667,1,2021-08-22
2021.0,33.0,29.036928233434526,0.5101464445943297,1.16,63.97526695917089,56.09351866793995,0.008834431813048795,770.0,6555.0,34.57142857142857,62.16606498194946,2797.2380952380954,1,2021-08-23
2021.0,33.0,28.97436361109874,0.510065050453851,1.14,64.12180496921151,56.30521181554732,0.009417860384580477,800.0,12894.0,37.142857142857146,66.95066185318893,2931.047619047619,1,2021-08-24
2021.0,33.0,28.91179898876296,0.5099946422799223,1.12,64.2919411612887,56.546697111613554,0.010069856850085985,832.0,12722.0,39.57142857142857,71.72322503008424,3073.4285714285716,1,2021-08-25
2021.0,34.0,28.91179898876296,0.5099352200725433,1.09,64.45263302818014,56.747283463342676,0.010798841828123507,863.0,11616.0,40.714285714285715,75.2719614921781,3225.5238095238096,2,2021-08-26
2021.0,34.0,28.87459771178764,0.5097225418271909,1.07,64.5900454935947,56.91328031992577,0.012273653021314931,919.0,10390.0,43.0,77.1468110709988,3377.904761904762,2,2021-08-27
2021.0,34.0,28.86275978017279,0.5093566075438649,1.05,64.67522847092935,56.992603749689415,0.013255256556098131,965.0,8397.0,46.42857142857143,79.03489771359807,3537.1428571428573,2,2021-08-28
2021.0,34.0,28.876285193918413,0.5088374172225654,1.05,64.72043877196826,57.04925767134891,0.014186336379532195,1003.0,3749.0,47.57142857142857,79.81107099879664,3702.285714285714,2,2021-08-29
2021.0,34.0,28.9151739530245,0.5081649708632924,1.05,64.82254238082284,57.176007227777795,0.016776278058929533,1062.0,7063.0,47.857142857142854,80.42238267148015,3859.4285714285716,2,2021-08-30
2021.0,34.0,28.979426057491054,0.5073392684660457,1.06,64.95669967569191,57.33052196948404,0.02118387040138743,1091.0,14569.0,50.714285714285715,82.43802647412755,3985.1428571428573,2,2021-08-31
2021.0,34.0,29.069041507318072,0.5063603100308256,1.06,65.10801578529156,57.5165274187069,0.04007372371842246,1129.0,14733.0,52.42857142857143,84.85800240673886,4081.904761904762,2,2021-09-01
2021.0,35.0,29.211898650175215,0.5052280955576319,1.06,65.24383675379862,57.670303551871044,0.0608437808649503,1161.0,12713.0,56.42857142857143,86.17809867629362,4148.0,2,2021-09-02
2021.0,35.0,29.326877445362708,0.5042744666394375,1.05,65.37257718504375,57.81964683083705,0.08052998410848837,1208.0,12057.0,58.0,88.1841155234657,4199.428571428572,2,2021-09-03
2021.0,35.0,29.4418562405502,0.5034994232762423,1.03,65.43120393733689,57.88558268003869,0.08613210134070082,1251.0,9483.0,58.42857142857143,89.49097472924188,4235.2380952380945,2,2021-09-04
2021.0,35.0,29.55683503573769,0.5029029654680465,1.01,65.4654866813783,57.92514635486159,0.0901511422839737,1278.0,4053.0,57.42857142857143,89.85679903730446,4251.047619047619,2,2021-09-05
2021.0,35.0,29.67181383092518,0.5024850932148499,0.99,65.54293592203999,58.01631398610009,0.10837937557143672,1315.0,7000.0,60.0,89.78098676293622,4262.666666666667,2,2021-09-06
2021.0,35.0,29.786792626112675,0.5022458065166526,0.97,65.6544646089522,58.146079326918304,0.13593524833035675,1341.0,15122.0,61.0,90.44645006016847,4283.619047619048,2,2021-09-07
2021.0,35.0,29.901771421300168,0.5021851053734545,0.95,65.7806547957197,58.30115945301346,0.1684665037116583,1379.0,14157.0,59.142857142857146,89.75330926594465,4300.0,2,2021-09-08
2021.0,36.0,29.901771421300168,0.5023029897852559,0.94,65.90553617777418,58.44962698764942,0.2030511870756497,1389.0,12376.0,58.57142857142857,89.34777376654633,4317.52380952381,2,2021-09-09
2021.0,36.0,30.016750216487655,0.5024812296407776,0.92,66.01333813950163,58.58956684157695,0.2293199081406751,1401.0,11138.0,59.0,88.2418772563177,4334.857142857143,2,2021-09-10
2021.0,36.0,30.131729011675144,0.5027198249400197,0.92,66.0663122508512,58.662147761766505,0.23677456145568918,1424.0,8568.0,58.857142857142854,87.14079422382672,4346.285714285715,2,2021-09-11
2021.0,36.0,30.246707806862638,0.5030187756829821,0.9,66.0951239987208,58.70577258062547,0.24227683421071167,1441.0,3285.0,59.0,86.21660649819495,4353.714285714285,2,2021-09-12
2021.0,36.0,30.361686602050128,0.5033780818696653,0.89,66.17185628385954,58.804785822469185,0.2676168813433196,1490.0,6860.0,57.285714285714285,86.04813477737666,4357.9047619047615,2,2021-09-13
2021.0,36.0,30.476665397237618,0.5037977435000687,0.89,66.28401411127258,58.938359688766724,0.30755226632828614,1530.0,13383.0,55.42857142857143,83.95547533092659,4353.714285714285,2,2021-09-14
2021.0,36.0,30.59164419242511,0.5042777605741925,0.89,66.41011287418146,59.104962829886006,0.35704385043128906,1519.0,12223.0,58.285714285714285,81.62815884476534,4328.761904761905,2,2021-09-15
2021.0,37.0,30.734501335282253,0.5048181330920368,0.9,66.53790418142054,59.25894226084105,0.4078466451383529,1539.0,10259.0,55.285714285714285,79.0806257521059,4293.333333333333,2,2021-09-16
2021.0,37.0,30.849480130469743,0.5050747432894184,0.9,66.65125893961437,59.40741099842252,0.4458885938932351,1534.0,8883.0,52.714285714285715,76.36702767749699,4233.714285714285,2,2021-09-17
2021.0,37.0,30.964458925657237,0.505047591166337,0.92,66.70157815022708,59.4831496505714,0.4554087046460222,1516.0,7043.0,50.285714285714285,74.53188929001203,4154.285714285715,2,2021-09-18
2021.0,37.0,31.079437720844727,0.5047366767227929,0.93,66.73138593697756,59.53043864144868,0.4620285137782672,1526.0,2779.0,49.714285714285715,73.92298435619735,4065.714285714286,2,2021-09-19
2021.0,37.0,31.194416516032216,0.5041419999587858,0.94,66.79493514229071,59.627420108328856,0.49219959007225916,1532.0,5409.0,49.57142857142857,72.17689530685921,3968.7619047619046,2,2021-09-20
2021.0,37.0,31.30939531121971,0.503263560874316,0.95,66.89086764068763,59.7623833766885,0.5433777037779165,1495.0,11253.0,47.42857142857143,69.61371841155234,3860.1904761904766,2,2021-09-21
2021.0,37.0,31.424374106407196,0.5021013594693834,0.96,66.99972819446239,59.92149938496404,0.6069184884725041,1492.0,10448.0,43.857142857142854,67.4777376654633,3756.952380952381,2,2021-09-22
2021.0,38.0,31.424374106407196,0.5006553957439878,0.98,67.10916977091767,60.071595707818254,0.6706288884837636,1451.0,9088.0,43.857142857142854,66.06859205776173,3648.7619047619046,2,2021-09-23
2021.0,38.0,31.539352901594693,0.49948750756886684,1.02,67.20707991173026,60.21777644304291,0.7167017014521417,1424.0,8403.0,44.285714285714285,65.49097472924188,3559.4285714285716,2,2021-09-24
